id_detalle,id_pedido,id_producto,cantidad
1662,323,77,14
1663,323,26,29
1664,323,43,26
1665,324,29,27
1666,324,34,20
1667,324,22,16
1668,324,77,24
1669,324,77,12
1670,325,22,6
1671,325,48,16
1672,326,55,9
1673,326,6,24
1674,326,47,10
1675,326,33,4
1676,326,65,23
1677,326,58,20
1678,326,60,29
1679,327,77,16
1680,327,81,5
1681,327,92,29
1682,327,33,28
1683,328,41,20
1684,328,17,28
1685,328,28,15
1686,328,40,20
1687,328,29,16
1688,329,68,28
1689,329,5,2
1690,329,84,18
1691,329,83,17
1692,329,61,23
1693,329,5,25
1694,330,41,10
1695,330,68,22
1696,330,97,26
1697,330,50,29
1698,330,13,20
1699,330,63,24
1700,331,6,23
1701,331,8,6
1702,331,52,16
1703,331,35,20
1704,332,35,27
1705,332,94,6
1706,332,76,12
1707,332,91,18
1708,332,20,20
1709,332,36,16
1710,332,100,6
1711,333,60,18
1712,333,102,16
1713,333,58,23
1714,333,41,28
1715,333,56,24
1716,334,93,16
1717,334,16,15
1718,334,101,17
1719,334,100,23
1720,334,34,16
1721,335,91,31
1722,335,85,24
1723,335,59,15
1724,335,17,21
1725,335,37,24
1726,336,35,28
1727,336,2,24
1728,337,97,26
1729,337,61,20
1730,337,90,31
1731,337,71,28
1732,337,50,29
1733,337,8,30
1734,337,76,4
1735,338,100,12
1736,338,81,16
1737,338,85,15
1738,338,13,18
1739,338,49,24
1740,338,13,24
1741,339,60,26
1742,339,29,29
1743,339,52,29
1744,339,49,9
1745,339,39,1
1746,339,40,16
1747,340,31,24
1748,340,44,16
1749,340,52,24
1750,340,33,28
1751,341,8,22
1752,341,90,30
1753,341,42,23
1754,341,32,16
1755,341,11,24
1756,341,68,24
1757,341,31,27
1758,342,81,3
1759,342,89,24
1760,342,94,23
1761,342,51,24
1762,342,1,23
1763,343,63,28
1764,343,33,22
1765,343,57,24
1766,343,71,28
1767,343,72,20
1768,343,5,21
1769,344,58,20
1770,344,54,15
1771,344,91,5
1772,344,40,20
1773,344,47,24
1774,345,54,26
1775,345,92,1
1776,345,25,6
1777,345,98,20
1778,345,13,29
1779,345,14,18
1780,346,49,19
1781,346,47,28
1782,346,25,21
1783,346,17,20
1784,346,52,22
1785,347,92,20
1786,347,21,24
1787,347,95,22
1788,347,100,20
1789,347,73,11
1790,348,78,1
1791,348,89,23
1792,348,80,3
1793,348,77,6
1794,348,96,20
1795,348,18,25
1796,348,12,31
1797,349,16,28
1798,349,12,6
1799,349,95,15
1800,349,91,6
1801,350,49,16
1802,350,94,29
1803,350,4,16
1804,350,11,20
1805,351,37,20
1806,352,35,24
1807,352,85,18
1808,352,98,17
1809,352,90,23
1810,352,46,28
1811,352,62,16
1812,353,78,19
1813,353,37,21
1814,353,64,22
1815,353,95,18
1816,353,1,24
1817,353,28,21
1818,353,7,22
1819,354,64,11
1820,354,26,15
1821,354,62,24
1822,354,75,28
1823,354,3,15
1824,355,83,18
1825,355,40,28
1826,355,80,28
1827,355,39,16
1828,355,88,14
1829,356,39,1
1830,356,11,30
1831,356,93,24
1832,356,80,15
1833,356,18,11
1834,356,2,26
1835,357,86,11
1836,357,50,9
1837,357,28,24
1838,357,5,30
1839,357,17,24
1840,358,67,1
1841,358,11,25
1842,358,87,24
1843,358,24,10
1844,358,101,24
1845,358,11,29
1846,359,17,24
1847,359,46,28
1848,359,66,23
1849,359,15,6
1850,359,41,24
1851,360,13,18
1852,360,98,26
1853,360,99,24
1854,360,29,12
1855,360,15,21
1856,360,21,6
1857,360,75,15
1858,361,49,11
1859,361,70,2
1860,362,41,21
1861,362,32,9
1862,362,82,19
1863,362,28,26
1864,362,88,23
1865,362,10,24
1866,363,4,28
1867,363,81,5
1868,363,57,1
1869,363,63,24
1870,363,4,10
1871,363,72,11
1872,363,42,24
1873,364,45,16
1874,364,54,28
1875,364,54,20
1876,364,92,2
1877,364,76,10
1878,365,60,21
1879,365,99,24
1880,366,9,20
1881,366,83,19
1882,366,2,22
1883,366,24,18
1884,366,78,21
1885,367,38,24
1886,367,35,23
1887,368,9,21
1888,368,1,12
1889,368,81,10
1890,368,5,1
1891,368,13,11
1892,368,32,24
1893,368,100,11
1894,369,55,18
1895,369,1,16
1896,369,100,14
1897,369,18,17
1898,369,95,24
1899,370,93,24
1900,370,71,15
1901,370,18,24
1902,370,78,23
1903,370,26,10
1904,370,32,4
1905,370,22,21
1906,371,63,24
1907,371,51,25
1908,371,93,26
1909,371,4,18
1910,371,100,20
1911,371,22,9
1912,371,4,27
1913,372,63,20
1914,372,28,15
1915,372,102,16
1916,372,102,24
1917,373,67,10
1918,373,86,29
1919,374,72,21
1920,374,88,24
1921,374,65,10
1922,374,65,24
1923,374,11,27
1924,374,27,29
1925,375,27,24
1926,375,41,19
1927,375,30,23
1928,375,42,17
1929,376,87,24
1930,376,17,17
1931,376,48,29
1932,376,56,10
1933,376,79,24
1934,377,71,20
1935,377,74,12
1936,377,77,2
1937,377,35,23
1938,377,40,20
1939,378,74,24
1940,378,59,16
1941,378,26,29
1942,378,33,22
1943,379,78,11
1944,379,44,3
1945,379,32,24
1946,379,52,12
1947,380,67,11
1948,380,87,24
1949,380,7,29
1950,380,78,10
1951,381,1,31
1952,381,72,24
1953,382,48,24
1954,382,11,30
1955,382,24,17
1956,382,91,24
1957,382,1,6
1958,382,35,16
1959,383,46,22
1960,383,86,29
1961,383,65,6
1962,383,69,18
1963,384,86,21
1964,384,54,15
1965,384,93,20
1966,384,43,17
1967,384,19,28
1968,384,70,6
1969,384,33,23
1970,385,77,2
1971,385,68,18
1972,385,38,16
1973,385,50,26
1974,385,31,28
1975,385,43,28
1976,386,45,5
1977,386,64,23
1978,386,38,28
1979,386,97,25
1980,387,33,18
1981,387,39,26
1982,387,1,20
1983,387,98,24
1984,387,100,6
1985,387,26,19
1986,388,57,15
1987,388,60,17
1988,388,35,29
1989,388,101,26
1990,388,88,15
1991,388,3,24
1992,388,32,15
1993,389,34,17
1994,389,86,24
1995,389,36,26
1996,389,62,1
1997,389,83,24
1998,389,66,29
1999,389,5,18
2000,390,2,6
2001,390,96,17
2002,390,49,15
2003,390,99,24
2004,390,3,26
2005,390,3,16
2006,390,18,3
2007,391,76,26
2008,391,61,24
2009,391,36,26
2010,391,52,23
2011,391,18,9
2012,391,95,6
2013,391,91,5
2014,392,90,30
2015,392,20,24
2016,392,3,20
2017,392,5,18
2018,392,19,1
2019,392,84,28
2020,392,25,20
2021,393,47,1
2022,393,90,24
2023,393,25,16
2024,393,31,22
2025,393,10,12
2026,393,1,16
2027,394,24,6
2028,394,24,20
2029,394,52,16
2030,394,38,23
2031,394,63,17
2032,394,68,20
2033,395,47,15
2034,395,91,1
2035,395,83,5
2036,395,27,19
2037,395,42,24
2038,395,67,28
2039,395,92,20
2040,396,77,20
2041,396,20,20
2042,396,12,26
2043,396,102,22
2044,396,74,18
2045,396,10,24
2046,397,98,22
2047,397,28,20
2048,397,76,20
2049,397,26,11
2050,398,9,23
2051,398,2,15
2052,398,43,18
2053,398,59,15
2054,399,15,16
2055,399,3,17
2056,399,29,28
2057,400,36,24
2058,400,78,16
2059,400,97,1
2060,400,26,20
2061,400,79,20
2062,400,42,29
2063,400,89,11
2064,401,85,15
2065,401,47,22
2066,401,38,18
2067,401,34,1
2068,402,32,1
2069,402,51,9
2070,402,9,18
2071,402,1,11
2072,402,72,15
2073,403,65,20
2074,403,82,1
2075,403,2,20
2076,403,92,28
2077,403,6,23
2078,403,70,21
2079,403,38,25
2080,404,21,21
2081,404,76,24
2082,405,65,16
2083,405,61,24
2084,405,19,19
2085,406,73,22
2086,406,6,20
2087,406,42,5
2088,406,62,22
2089,406,48,27
2090,407,78,22
2091,407,47,24
2092,407,4,30
2093,407,51,15
2094,407,47,15
2095,407,19,23
2096,408,51,30
2097,408,22,5
2098,408,81,16
2099,408,28,19
2100,409,62,30
2101,409,101,24
2102,409,29,30
2103,409,49,28
2104,409,21,11
2105,409,73,28
2106,409,95,17
2107,410,9,30
2108,410,42,20
2109,410,11,15
2110,410,72,24
2111,410,62,15
2112,411,49,21
2113,411,81,16
2114,411,75,1
2115,411,34,12
2116,412,28,3
2117,412,96,16
2118,412,11,19
2119,412,95,24
2120,412,79,27
2121,413,99,16
2122,413,9,1
2123,413,9,17
2124,413,21,27
2125,413,58,23
2126,413,57,21
2127,413,39,31
2128,414,93,15
2129,414,85,24
2130,414,20,20
2131,414,35,20
2132,414,28,14
2133,414,7,12
2134,414,78,17
2135,415,92,2
2136,415,77,1
2137,415,36,16
2138,415,18,12
2139,416,40,24
2140,416,96,16
2141,416,85,9
2142,416,83,19
2143,416,23,2
2144,416,100,1
2145,417,13,23
2146,417,48,18
2147,417,51,29
2148,417,47,17
2149,417,49,29
2150,418,59,11
2151,418,15,27
2152,418,5,1
2153,418,78,29
2154,419,40,10
2155,419,68,28
2156,419,70,15
2157,419,48,24
2158,420,51,1
2159,420,15,27
2160,420,61,16
2161,420,102,24
2162,420,98,20
2163,420,1,29
2164,420,32,28
2165,421,98,23
2166,421,96,27
2167,422,101,9
2168,422,13,27
2169,422,33,18
2170,422,92,24
2171,422,26,24
2172,423,86,24
2173,423,57,16
2174,423,13,21
2175,423,101,18
2176,424,25,16
2177,424,45,23
2178,424,39,20
2179,424,10,30
2180,424,27,18
2181,424,58,10
2182,424,79,22
2183,425,45,20
2184,425,33,3
2185,425,66,11
2186,425,22,1
2187,425,27,20
2188,425,4,19
2189,425,57,18
2190,426,42,28
2191,426,75,9
2192,426,3,16
2193,426,62,24
2194,426,68,23
2195,426,27,15
2196,426,102,25
2197,427,57,20
2198,427,2,14
2199,427,33,2
2200,427,95,1
2201,427,79,28
2202,427,17,21
2203,427,33,28
2204,428,18,12
2205,428,84,30
2206,428,83,16
2207,428,86,18
2208,429,25,21
2209,429,99,26
2210,429,24,28
2211,429,65,15
2212,430,84,20
2213,430,38,28
2214,430,75,29
2215,430,75,24
2216,430,35,24
2217,430,13,15
2218,431,4,24
2219,431,94,2
2220,431,50,24
2221,431,2,1
2222,431,37,15
2223,432,6,29
2224,432,92,17
2225,432,7,24
2226,432,8,29
2227,433,95,29
2228,433,13,2
2229,433,85,9
2230,433,18,18
2231,433,86,18
2232,433,17,10
2233,434,82,23
2234,434,76,17
2235,434,24,5
2236,434,15,24
2237,434,67,17
2238,434,24,18
2239,434,92,24
2240,435,27,14
2241,435,51,15
2242,435,20,1
2243,435,85,15
2244,435,98,16
2245,436,40,10
2246,436,42,11
2247,436,94,19
2248,436,19,20
2249,437,8,25
2250,437,28,15
2251,437,95,15
2252,437,4,16
2253,438,16,11
2254,438,35,19
2255,438,41,23
2256,438,27,16
2257,438,52,2
2258,438,11,4
2259,439,56,10
2260,439,43,20
2261,439,13,11
2262,439,75,30
2263,439,36,30
2264,439,3,23
2265,440,88,18
2266,440,73,18
2267,440,95,15
2268,440,70,5
2269,440,17,10
2270,440,27,25
2271,440,95,25
2272,441,83,28
2273,441,100,24
2274,441,15,17
2275,441,68,19
2276,441,20,28
2277,442,32,16
2278,442,16,24
2279,442,15,12
2280,442,83,20
2281,443,16,15
2282,443,72,16
2283,443,27,15
2284,443,41,23
2285,443,4,11
2286,443,100,29
2287,443,32,24
2288,444,73,24
2289,444,73,29
2290,444,40,28
2291,444,75,20
2292,444,89,15
2293,444,23,24
2294,444,89,15
2295,445,40,5
2296,445,3,25
2297,445,71,17
2298,445,6,16
2299,445,41,29
2300,445,2,15
2301,446,23,11
2302,446,46,9
2303,446,49,20
2304,446,64,22
2305,446,20,27
2306,446,85,23
2307,447,40,15
2308,447,46,16
2309,447,80,15
2310,447,47,23
2311,447,47,21
2312,448,55,26
2313,448,91,22
2314,448,42,24
2315,448,72,18
2316,449,62,2
2317,449,78,11
2318,449,7,1
2319,449,97,20
2320,449,50,5
2321,449,61,28
2322,449,11,11
2323,450,22,15
2324,450,75,24
2325,450,74,29
2326,450,17,20
2327,451,31,11
2328,451,67,26
2329,451,41,16
2330,451,4,24
2331,451,2,23
2332,451,61,20
2333,451,32,12
2334,452,24,19
2335,452,88,16
2336,452,9,6
2337,452,89,30
2338,453,90,24
2339,453,26,21
2340,453,50,21
2341,453,41,15
2342,453,57,16
2343,453,92,21
2344,453,12,19
2345,454,53,18
2346,454,83,24
2347,454,9,16
2348,454,79,29
2349,454,97,15
2350,455,52,27
2351,455,26,18
2352,455,32,20
2353,455,84,15
2354,455,45,24
2355,455,13,29
2356,456,61,24
2357,456,4,24
2358,456,99,24
2359,456,44,24
2360,456,34,24
2361,457,2,24
2362,457,45,28
2363,457,70,18
2364,457,38,14
2365,457,68,21
2366,457,50,12
2367,457,41,23
2368,458,90,30
2369,458,60,18
2370,458,84,1
2371,458,45,24
2372,458,18,28
2373,459,60,23
2374,459,83,15
2375,459,28,24
2376,459,41,24
2377,460,61,20
2378,460,47,26
2379,460,83,16
2380,460,86,11
2381,461,88,6
2382,461,73,24
2383,461,42,31
2384,461,2,15
2385,461,45,20
2386,461,48,26
2387,462,15,28
2388,462,24,20
2389,463,69,18
2390,463,92,24
2391,463,9,22
2392,463,34,24
2393,463,91,15
2394,464,48,18
2395,464,34,23
2396,464,55,3
2397,464,46,20
2398,464,102,29
2399,465,82,22
2400,465,28,24
2401,465,53,16
2402,465,100,25
2403,466,65,15
2404,466,101,21
2405,466,48,24
2406,466,33,3
2407,467,44,15
2408,467,34,11
2409,467,80,24
2410,467,75,28
2411,467,44,15
2412,468,70,22
2413,468,60,6
2414,468,95,29
2415,468,87,12
2416,468,56,15
2417,468,57,28
2418,469,2,24
2419,469,89,24
2420,469,74,15
2421,469,89,11
2422,470,45,12
2423,470,77,24
2424,470,35,15
2425,470,63,3
2426,471,77,2
2427,471,46,15
2428,471,35,22
2429,471,61,15
2430,472,42,29
2431,472,58,30
2432,472,30,19
2433,472,102,21
2434,472,19,24
2435,472,39,16
2436,473,63,30
2437,473,87,19
2438,474,6,1
2439,474,24,29
2440,474,74,24
2441,474,69,30
2442,475,64,11
2443,475,29,2
2444,475,54,30
2445,475,1,20
2446,475,29,20
2447,475,6,29
2448,476,49,18
2449,476,39,30
2450,476,14,22
2451,476,71,6
2452,476,77,17
2453,477,47,18
2454,477,50,16
2455,477,77,30
2456,477,90,24
2457,477,38,16
2458,477,80,30
2459,478,57,15
2460,478,90,15
2461,478,102,18
2462,478,20,20
2463,478,71,24
2464,479,33,17
2465,479,94,24
2466,479,100,15
2467,479,3,16
2468,480,63,27
2469,480,64,24
2470,480,1,31
2471,480,91,24
2472,480,80,20
2473,481,33,11
2474,481,61,26
2475,481,43,4
2476,482,17,30
2477,482,19,28
2478,482,78,17
2479,482,56,17
2480,482,6,21
2481,483,61,30
2482,484,67,9
2483,484,23,29
2484,484,59,23
2485,484,13,21
2486,484,94,24
2487,485,43,26
2488,485,52,25
2489,485,96,15
2490,485,100,29
2491,486,47,11
2492,486,6,26
2493,486,99,3
2494,486,63,18
2495,486,2,27
2496,486,73,23
2497,487,85,16
2498,487,37,4
2499,487,21,18
2500,487,30,24
2501,487,60,17
2502,488,24,21
2503,488,7,17
2504,488,60,24
2505,488,6,6
2506,488,27,18
2507,488,94,26
2508,489,70,15
2509,489,80,11
2510,489,71,12
2511,489,76,23
2512,489,39,21
2513,489,7,2
2514,489,56,17
2515,490,98,20
2516,490,99,11
2517,490,84,16
2518,490,82,11
2519,491,79,17
2520,491,33,24
2521,491,45,22
2522,491,94,17
2523,491,36,21
2524,492,86,11
2525,492,22,15
2526,492,78,21
2527,492,59,28
2528,492,52,24
2529,492,33,20
2530,493,93,28
2531,493,75,20
2532,493,89,15
2533,493,94,24
2534,494,18,6
2535,494,71,24
2536,494,60,28
2537,494,49,3
2538,494,26,24
2539,494,80,16
2540,494,78,20
2541,495,51,20
2542,495,52,28
2543,495,101,24
2544,495,26,11
2545,495,12,30
2546,496,76,18
2547,496,82,6
2548,497,91,19
2549,497,63,1
2550,497,6,29
2551,497,50,24
2552,497,40,16
2553,498,34,10
2554,498,43,17
2555,498,2,28
2556,498,68,18
2557,498,28,20
2558,498,89,17
2559,498,77,22
2560,499,56,24
2561,499,102,26
2562,499,20,24
2563,499,40,16
2564,499,24,18
2565,499,34,6
2566,499,84,24
2567,500,98,28
2568,500,101,16
2569,500,5,19
2570,500,72,20
2571,500,2,6
2572,501,53,18
2573,501,59,25
2574,501,11,30
2575,501,32,20
2576,501,13,6
2577,501,26,28
2578,502,44,24
2579,502,60,24
2580,502,74,16
2581,502,28,15
2582,502,89,20
2583,502,17,6
2584,503,70,12
2585,503,3,28
2586,503,14,20
2587,504,20,16
2588,504,40,19
2589,504,99,20
2590,504,85,2
2591,504,57,18
2592,504,87,21
2593,505,56,20
2594,505,36,5
2595,505,2,23
2596,505,49,20
2597,506,91,29
2598,506,71,25
2599,506,28,15
2600,506,88,11
2601,507,59,29
2602,507,38,15
2603,507,68,1
2604,507,87,28
2605,507,75,18
2606,507,75,16
2607,508,99,15
2608,508,14,28
2609,508,91,12
2610,508,89,27
2611,508,53,16
2612,508,60,21
2613,509,18,28
2614,509,20,23
2615,509,80,11
2616,509,38,21
2617,509,102,6
2618,509,7,24
2619,510,15,1
2620,510,84,5
2621,510,59,12
2622,510,68,6
2623,511,61,23
2624,511,38,1
2625,511,70,17
2626,511,91,15
2627,511,85,14
2628,511,39,15
2629,512,65,5
2630,512,77,24
2631,512,69,18
2632,512,62,27
2633,512,11,24
2634,512,67,17
2635,513,8,15
2636,513,30,11
2637,513,41,6
2638,513,9,15
2639,513,45,18
2640,513,56,25
2641,514,10,28
2642,514,99,12
2643,514,59,20
2644,514,27,17
2645,514,68,3
2646,514,86,16
2647,514,46,4
2648,515,2,20
2649,515,26,28
2650,515,22,11
2651,515,31,23
2652,515,73,15
2653,515,37,28
2654,515,14,21
2655,516,60,24
2656,516,98,24
2657,516,42,20
2658,516,9,27
2659,516,10,24
2660,516,23,28
2661,516,16,19
2662,517,60,10
2663,517,19,23
2664,517,62,20
2665,517,42,15
2666,517,55,6
2667,517,16,25
2668,517,50,9
2669,518,6,15
2670,518,24,23
2671,518,86,6
2672,518,66,16
2673,518,69,9
2674,519,101,2
2675,519,62,22
2676,519,22,23
2677,520,88,6
2678,520,62,16
2679,520,87,30
2680,520,33,16
2681,520,43,19
2682,520,46,28
2683,521,87,28
2684,521,49,30
2685,521,86,24
2686,521,91,24
2687,521,36,20
2688,521,88,1
2689,522,60,16
2690,522,34,27
2691,522,40,24
2692,522,97,22
2693,522,12,24
2694,522,63,21
2695,523,58,9
2696,523,69,24
2697,523,9,29
2698,523,75,10
2699,523,57,20
2700,523,75,21
2701,524,72,26
2702,524,96,24
2703,524,81,24
2704,524,97,30
2705,524,72,20
2706,524,82,11
2707,525,17,20
2708,525,18,31
2709,525,86,27
2710,525,65,2
2711,525,30,24
2712,526,60,31
2713,526,37,20
2714,526,5,11
2715,526,88,17
2716,526,35,23
2717,526,97,20
2718,526,10,24
2719,527,96,2
2720,527,92,11
2721,527,76,28
2722,527,4,19
2723,527,50,21
2724,527,12,18
2725,528,5,15
2726,528,56,1
2727,528,84,23
2728,528,2,29
2729,528,83,24
2730,528,33,15
2731,528,39,24
2732,529,72,15
2733,529,76,24
2734,529,68,30
2735,529,80,10
2736,529,61,24
2737,530,17,20
2738,530,48,24
2739,530,37,1
2740,530,30,9
2741,531,28,6
2742,531,77,15
2743,531,1,20
2744,532,77,24
2745,532,57,18
2746,532,29,15
2747,532,8,10
2748,533,45,17
2749,533,54,5
2750,533,31,30
2751,533,54,20
2752,533,61,6
2753,533,21,24
2754,533,69,28
2755,534,56,23
2756,534,24,20
2757,534,63,26
2758,534,84,29
2759,535,78,20
2760,535,84,24
2761,535,16,23
2762,536,56,20
2763,536,15,28
2764,536,53,30
2765,536,94,18
2766,536,76,20
2767,536,6,17
2768,537,41,15
2769,537,5,25
2770,537,58,15
2771,537,9,31
2772,537,76,30
2773,537,14,11
2774,537,90,21
2775,538,48,9
2776,538,44,20
2777,538,59,19
2778,538,26,23
2779,538,71,28
2780,538,33,28
2781,539,77,24
2782,539,87,3
2783,539,25,6
2784,539,87,28
2785,540,40,18
2786,540,35,15
2787,540,6,30
2788,540,93,20
2789,540,10,12
2790,540,53,1
2791,541,84,23
2792,541,40,28
2793,541,35,15
2794,541,5,24
2795,541,81,16
2796,542,13,12
2797,542,57,15
2798,542,75,24
2799,542,78,25
2800,542,89,3
2801,542,99,15
2802,542,45,29
2803,543,28,15
2804,543,35,23
2805,543,43,18
2806,543,100,16
2807,543,21,21
2808,544,45,29
2809,544,29,20
2810,544,60,28
2811,544,36,23
2812,544,97,1
2813,544,39,20
2814,545,56,21
2815,545,24,27
2816,545,100,1
2817,545,18,15
2818,545,50,20
2819,545,54,24
2820,546,73,19
2821,546,53,1
2822,546,4,31
2823,546,70,1
2824,546,46,15
2825,546,84,9
2826,546,20,2
2827,547,10,29
2828,547,48,24
2829,547,58,24
2830,547,26,12
2831,548,28,28
2832,548,51,24
2833,548,89,15
2834,548,79,21
2835,548,10,2
2836,548,6,22
2837,549,55,17
2838,549,7,20
2839,549,101,19
2840,549,39,24
2841,549,14,18
2842,549,20,12
2843,550,69,30
2844,550,44,23
2845,550,99,28
2846,550,1,26
2847,550,2,21
2848,550,19,23
2849,551,83,6
2850,551,90,18
2851,551,37,15
2852,551,69,24
2853,551,3,24
2854,552,54,24
2855,552,44,9
2856,552,32,16
2857,552,38,1
2858,552,2,16
2859,552,73,12
2860,553,17,27
2861,553,41,16
2862,553,17,9
2863,553,30,15
2864,553,15,30
2865,553,70,22
2866,553,43,24
2867,554,44,2
2868,554,83,24
2869,554,39,24
2870,554,93,29
2871,554,16,25
2872,555,93,16
2873,555,57,15
2874,555,45,29
2875,555,47,6
2876,556,8,16
2877,556,73,15
2878,556,83,26
2879,556,36,26
2880,557,98,24
2881,557,94,6
2882,557,1,25
2883,557,94,21
2884,558,18,17
2885,558,70,11
2886,558,59,21
2887,558,4,19
2888,558,35,14
2889,558,14,1
2890,559,22,20
2891,559,76,15
2892,559,68,24
2893,559,49,22
2894,559,68,17
2895,559,67,20
2896,560,58,12
2897,560,84,18
2898,560,76,17
2899,560,61,18
2900,560,92,16
2901,560,91,17
2902,561,91,16
2903,561,80,20
2904,561,91,2
2905,561,12,28
2906,561,30,20
2907,561,69,21
2908,562,82,22
2909,562,29,1
2910,562,77,10
2911,562,1,30
2912,563,40,17
2913,563,64,24
2914,563,15,6
2915,564,63,28
2916,564,29,20
2917,564,25,28
2918,564,8,10
2919,564,56,29
2920,564,22,15
2921,564,1,20
2922,565,84,27
2923,565,61,23
2924,565,5,24
2925,565,59,16
2926,565,73,23
2927,565,27,21
2928,565,69,16
2929,566,60,22
2930,566,20,10
2931,566,52,24
2932,566,88,4
2933,567,46,11
2934,567,39,5
2935,567,19,11
2936,567,56,29
2937,567,83,15
2938,567,25,22
2939,568,36,24
2940,568,74,27
2941,569,71,1
2942,569,8,11
2943,569,64,6
2944,569,8,28
2945,569,27,16
2946,569,34,27
2947,570,63,20
2948,570,88,24
2949,570,83,16
2950,570,82,18
2951,570,44,9
2952,570,72,16
2953,570,46,15
2954,571,71,23
